symbol,universe_name,start_date,end_date,source_type,source_url,confidence
RBC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
REZI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
RHI,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
ROCK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
ROK,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
ROL,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
RRX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
RSG,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
RTX,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
RUN,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
RUSHA,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
RXO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
SAIA,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
SAIC,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
SARO,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_400_companies,medium
SKYW,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
SNA,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,medium
SNCY,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
SNDR,US_INDUSTRIALS,2020-01-01,,current_static,https://en.wikipedia.org/wiki/List_of_S%26P_600_companies,medium
